466927,WBTC,WETH,500,0
466955,USDC,UNI,3000,0
466982,WMATIC,WETH,3000,0
466987,WMATIC,WETH,500,0
467006,WBTC,UNI,3000,0
467510,USDC,UNI,3000,0
467722,USDC,WETH,500,0
469011,USDC,WETH,500,0
469256,USDC,UNI,3000,0
469295,WBTC,UNI,3000,0
469326,WMATIC,WETH,3000,0
469416,WMATIC,WBTC,3000,0
469761,USDC,WETH,500,0
469895,WMATIC,USDT,500,0.0010843536884022636729695077493076970496
469990,WMATIC,USDC,500,0
470331,WMATIC,USDC,500,0
470363,WMATIC,WETH,3000,0
470395,WMATIC,WBTC,3000,0
470595,WMATIC,WETH,3000,0
471075,USDC,WETH,3000,0
471295,WMATIC,USDC,500,0.00056866175297260062
471418,WMATIC,USDC,500,0.0054502276898155540568219169316995273153
471439,WBTC,WETH,3000,0
471462,WMATIC,USDT,500,0.0025768948366630800364884257001581664124
471586,WMATIC,USDC,500,0.0091159022864029055517607246357730824544
471724,WMATIC,USDT,500,0.00042677710902338344
471755,WMATIC,USDC,500,0.0005917529121585003321040315851296047312
472250,WMATIC,LINK,3000,0
472429,WMATIC,USDC,500,0.002648410005479152546226841379106772834
472572,WMATIC,WETH,3000,0.0820740361936747985177767169906315175635
472743,WMATIC,LINK,3000,0.007283944565460273714113511929545071568
473223,WMATIC,WETH,3000,0.0011577392477792904
473891,WMATIC,WETH,3000,0.0002664510602584898457831799480451041792
474147,WMATIC,USDC,500,0
475249,USDC,STG,10000,0
475434,WMATIC,stMATIC,500,0
475639,WMATIC,USDC,500,0
476477,WMATIC,LINK,3000,0.0052434980442764332477502321923370020206
476931,WMATIC,WBTC,3000,0
477055,WMATIC,WETH,3000,0
478402,WMATIC,USDC,500,0.0013398764650996533641087262904671347984
479027,WMATIC,WBTC,3000,0
479132,WMATIC,USDC,500,0
479735,WMATIC,GNS,10000,0
480892,WMATIC,USDC,500,0
481817,WBTC,USDC,3000,0
482241,WMATIC,WETH,3000,0.142243423925002064344542563311662367311
482654,WMATIC,USDC,500,0.0002485617313735833525972286503916532723
482775,WBTC,USDC,3000,0
482802,WMATIC,WETH,3000,0
482849,WMATIC,WBTC,3000,0
483042,WMATIC,LINK,3000,0.0000028152940941474837978756195136334385
483509,TBAC,USDT,10000,0
484519,WMATIC,USDC,500,0.0243202685440784652361066919976033218637
484920,WMATIC,WBTC,3000,0.013671145199057102734825358858267790307
485113,WMATIC,USDC,500,0.00059263970666098627
486426,WMATIC,DYDX,10000,0.0016382653840126300539065637073670826772
487103,USDC,SNX,10000,0
487243,STG,WETH,10000,0
487304,USDC,SNX,10000,0
487318,USDC,SNX,10000,0
487324,USDC,SNX,10000,0
487327,USDC,SNX,10000,0
487335,USDC,SNX,10000,0
487340,USDC,SNX,10000,0
487868,WMATIC,WETH,3000,0.000947650205416621029507144462670440844
487934,WMATIC,USDC,500,0.0000000002138704630610967281666940936398
488250,USDC,WETH,3000,0
488265,WMATIC,WETH,3000,0
488269,WMATIC,USDC,500,0.0037853205496270020622672843523641082098
488444,WMATIC,GNS,3000,0.0055860997004842490554912775851395233385
488735,WMATIC,USDC,3000,0
488933,USDC,PAXG,3000,0
489039,WMATIC,USDC,500,0
489085,WMATIC,USDC,500,0.0001022555918272470122867205976636773555
489094,WBTC,WETH,500,0
489227,WMATIC,USDC,500,0.00093996074578560437
489523,WMATIC,stMATIC,500,0
490161,USDC,LINK,3000,0
490213,WBTC,USDC,500,0
490276,WMATIC,WBTC,3000,0
490338,WMATIC,WETH,3000,0
490376,WBTC,WETH,500,0
490422,WMATIC,USDC,500,0.00269319663333793695
490662,WMATIC,WETH,3000,0
490939,LINK,WETH,3000,0
491011,WMATIC,USDC,500,0.00059762725360114918
491055,WBTC,USDT,3000,0
491060,WMATIC,USDT,500,0.00103625951134747788
491428,USDC,mXEN,10000,0
491480,USDC,WETH,3000,0
491604,WMATIC,USDC,500,0
491802,WMATIC,USDC,500,0.0016025812579434133009813514606337111754
491820,WMATIC,WBTC,3000,0
491922,WMATIC,USDC,500,0
492001,WMATIC,USDC,3000,0
492169,WMATIC,WBTC,3000,0.0036423559411055012423794148980239542832
